##r	1.006e-02
#re	8.586e-01
mky	3.448e-02
mkz	3.448e-02
mk 	3.448e-02
mk#	3.448e-02
mk.	3.448e-02
mla	3.124e-03
mlb	3.124e-03
mlc	3.124e-03
mld	3.124e-03
mle	3.124e-03
mlf	3.124e-03
mlg	3.124e-03
mlh	3.124e-03
mli	3.124e-03
mlj	3.124e-03
mlk	3.124e-03
mll	3.124e-03
mlm	3.124e-03
mln	3.124e-03
mlo	3.124e-03
mlp	3.124e-03
mlq	3.124e-03
mlr	3.124e-03
mls	3.124e-03
mlt	3.124e-03
mlu	3.124e-03
mlv	3.124e-03
mlw	3.124e-03
mlx	3.124e-03
mlz	3.124e-03
ml 	3.124e-03
ml#	3.124e-03
ml.	3.124e-03
mmb	2.557e-03
mmc	2.557e-03
mmd	2.557e-03
mmf	2.557e-03
mmg	2.557e-03
mmh	2.557e-03
mmj	2.557e-03
mmk	2.557e-03
mml	2.557e-03
mmm	2.557e-03
mmn	2.557e-03
mmp	2.557e-03
mmq	2.557e-03
mmr	2.557e-03
mms	2.557e-03
mmt	2.557e-03
mmv	2.557e-03
mmw	2.557e-03
mmx	2.557e-03
mmy	2.557e-03
mmz	2.557e-03
mm 	2.557e-03
mm#	2.557e-03
mm.	2.557e-03
mna	5.627e-03
mnb	5.627e-03
mnc	5.627e-03
mnd	5.627e-03
mnf	5.627e-03
mng	5.627e-03
mnh	5.627e-03
mni	5.627e-03
mnj	5.627e-03
mnk	5.627e-03
mnl	5.627e-03
mnm	5.627e-03
mnn	5.627e-03
mno	5.627e-03
mnp	5.627e-03
mnq	5.627e-03
mnr	5.627e-03
mns	5.627e-03
mnt	5.627e-03
mnu	5.627e-03
mnv	5.627e-03
mnw	5.627e-03
mnx	5.627e-03
mny	5.627e-03
mnz	5.627e-03
mn#	5.627e-03
mn.	5.627e-03
moa	6.169e-03
mob	6.169e-03
moc	6.169e-03
moe	6.169e-03
mof	6.169e-03
moh	6.169e-03
moi	6.169e-03
moj	6.169e-03
mol	6.169e-03
moo	6.169e-03
mop	6.169e-03
moq	6.169e-03
mow	6.169e-03
mox	6.169e-03
moy	6.169e-03
moz	6.169e-03
mo#	6.169e-03
mo.	6.169e-03
mpb	2.264e-03
mpc	2.264e-03
mpd	2.264e-03
mpf	2.264e-03
mpg	2.264e-03
mpj	2.264e-03
mpk	2.264e-03
mpm	2.264e-03
mpn	2.264e-03
mpp	2.264e-03
mpq	2.264e-03
mpv	2.264e-03
mpw	2.264e-03
mpx	2.264e-03
mpy	2.264e-03
mpz	2.264e-03
mp 	2.264e-03
mp#	2.264e-03
mp.	2.264e-03
mqa	3.448e-02
mqb	3.448e-02
mqc	3.448e-02
mqd	3.448e-02
mqe	3.448e-02
mqf	3.448e-02
mqg	3.448e-02
mqh	3.448e-02
mqi	3.448e-02
mqj	3.448e-02
mqk	3.448e-02
mql	3.448e-02
mqm	3.448e-02
mqn	3.448e-02
mqo	3.448e-02
mqp	3.448e-02
mqq	3.448e-02
mqr	3.448e-02
mqs	3.448e-02
mqt	3.448e-02
mqu	3.448e-02
mqv	3.448e-02
mqw	3.448e-02
mqx	3.448e-02
mqy	3.448e-02
mqz	3.448e-02
mq 	3.448e-02
mq#	3.448e-02
mq.	3.448e-02
mra	5.049e-03
mrb	5.049e-03
mrc	5.049e-03
mrd	5.049e-03
mre	5.049e-03
mrf	5.049e-03
mrg	5.049e-03
mrh	5.049e-03
mri	5.049e-03
mrj	5.049e-03
mrk	5.049e-03
mrl	5.049e-03
mrm	5.049e-03
mrn	5.049e-03
mro	5.049e-03
mrp	5.049e-03
mrq	5.049e-03
mrr	5.049e-03
mrt	5.049e-03
mru	5.049e-03
mrv	5.049e-03
mrw	5.049e-03
mrx	5.049e-03
mry	5.049e-03
mrz	5.049e-03
mr#	5.049e-03
mr.	5.049e-03
msa	5.114e-03
msb	5.114e-03
msc	5.114e-03
msd	5.114e-03
msf	5.114e-03
msg	5.114e-03
msh	5.114e-03
msj	5.114e-03
msk	5.114e-03
msl	5.114e-03
msm	5.114e-03
msn	5.114e-03
mso	5.114e-03
msp	5.114e-03
msq	5.114e-03
msr	5.114e-03
mss	5.114e-03
msu	5.114e-03
msv	5.114e-03
msw	5.114e-03
msx	5.114e-03
msy	5.114e-03
msz	5.114e-03
ms#	5.114e-03
mta	3.448e-02
mtb	3.448e-02
mtc	3.448e-02
mtd	3.448e-02
mte	3.448e-02
mtf	3.448e-02
mtg	3.448e-02
mth	3.448e-02
mti	3.448e-02
mtj	3.448e-02
mtk	3.448e-02
mtl	3.448e-02
mtm	3.448e-02
mtn	3.448e-02
mto	3.448e-02
mtp	3.448e-02
mtq	3.448e-02
mtr	3.448e-02
mts	3.448e-02
mtt	3.448e-02
mtu	3.448e-02
mtv	3.448e-02
mtw	3.448e-02
mtx	3.448e-02
mty	3.448e-02
mtz	3.448e-02
mt 	3.448e-02
mt#	3.448e-02
mt.	3.448e-02
mua	2.463e-03
mub	2.463e-03
mud	2.463e-03
mue	2.463e-03
muf	2.463e-03
mug	2.463e-03
muh	2.463e-03
mui	2.463e-03
muj	2.463e-03
muk	2.463e-03
muo	2.463e-03
mup	2.463e-03
muq	2.463e-03
mur	2.463e-03
mut	2.463e-03
muu	2.463e-03
muv	2.463e-03
muw	2.463e-03
mux	2.463e-03
muy	2.463e-03
muz	2.463e-03
mu 	2.463e-03
mu#	2.463e-03
mu.	2.463e-03
mva	3.448e-02
mvb	3.448e-02
mvc	3.448e-02
mvd	3.448e-02
mve	3.448e-02
mvf	3.448e-02
mvg	3.448e-02
mvh	3.448e-02
mvi	3.448e-02
mvj	3.448e-02
mvk	3.448e-02
mvl	3.448e-02
mvm	3.448e-02
mvn	3.448e-02
mvo	3.448e-02
mvp	3.448e-02
mvq	3.448e-02
mvr	3.448e-02
mvs	3.448e-02
mvt	3.448e-02
mvu	3.448e-02
mvv	3.448e-02
mvw	3.448e-02
mvx	3.448e-02
mvy	3.448e-02
mvz	3.448e-02
mv 	3.448e-02
mv#	3.448e-02
mv.	3.448e-02
mwa	3.448e-02
mwb	3.448e-02
mwc	3.448e-02
mwd	3.448e-02
mwe	3.448e-02
mwf	3.448e-02
mwg	3.448e-02
mwh	3.448e-02
mwi	3.448e-02
mwj	3.448e-02
mwk	3.448e-02
mwl	3.448e-02
mwm	3.448e-02
mwn	3.448e-02
mwo	3.448e-02
mwp	3.448e-02
mwq	3.448e-02
mwr	3.448e-02
mws	3.448e-02
mwt	3.448e-02
mwu	3.448e-02
mwv	3.448e-02
mww	3.448e-02
mwx	3.448e-02
mwy	3.448e-02
mwz	3.448e-02
mw 	3.448e-02
mw#	3.448e-02
mw.	3.448e-02
mxa	3.448e-02
mxb	3.448e-02
mxc	3.448e-02
mxd	3.448e-02
mxe	3.448e-02
mxf	3.448e-02
mxg	3.448e-02
mxh	3.448e-02
mxi	3.448e-02
mxj	3.448e-02
mxk	3.448e-02
mxl	3.448e-02
mxm	3.448e-02
mxn	3.448e-02
mxo	3.448e-02
mxp	3.448e-02
mxq	3.448e-02
mxr	3.448e-02
mxs	3.448e-02
mxt	3.448e-02
mxu	3.448e-02
mxv	3.448e-02
mxw	3.448e-02
mxx	3.448e-02
mxy	3.448e-02
mxz	3.448e-02
mx 	3.448e-02
mx#	3.448e-02
mx.	3.448e-02
mya	1.332e-03
myb	1.332e-03
myc	1.332e-03
myd	1.332e-03
mye	1.332e-03
myf	1.332e-03
myg	1.332e-03
myh	1.332e-03
myi	1.332e-03
myj	1.332e-03
myk	1.332e-03
myl	1.332e-03
mym	1.332e-03
myn	1.332e-03
myo	1.332e-03
myp	1.332e-03
myq	1.332e-03
myr	1.332e-03
myt	1.332e-03
myu	1.332e-03
myv	1.332e-03
myw	1.332e-03
myx	1.332e-03
myy	1.332e-03
myz	1.332e-03
my#	1.332e-03
mza	3.448e-02
mzb	3.448e-02
mzc	3.448e-02
mzd	3.448e-02
mze	3.448e-02
mzf	3.448e-02
mzg	3.448e-02
mzh	3.448e-02
mzi	3.448e-02
mzj	3.448e-02
mzk	3.448e-02
mzl	3.448e-02
mzm	3.448e-02
mzn	3.448e-02
mzo	3.448e-02
mzp	3.448e-02
mzq	3.448e-02
mzr	3.448e-02
mzs	3.448e-02
mzt	3.448e-02
mzu	3.448e-02
mzv	3.448e-02
mzw	3.448e-02
mzx	3.448e-02
mzy	3.448e-02
mzz	3.448e-02
mz 	3.448e-02
mz#	3.448e-02
mz.	3.448e-02
m d	1.170e-02
m g	1.170e-02
m k	1.170e-02
m l	1.170e-02
m x	1.170e-02
m z	1.170e-02
m  	1.170e-02
m #	1.170e-02
m .	1.170e-02
m#a	3.448e-02
m#b	3.448e-02
m#c	3.448e-02
m#d	3.448e-02
m#e	3.448e-02
m#f	3.448e-02
m#g	3.448e-02
m#h	3.448e-02
m#i	3.448e-02
m#j	3.448e-02
m#k	3.448e-02
m#l	3.448e-02
m#m	3.448e-02
m#n	3.448e-02
m#o	3.448e-02
m#p	3.448e-02
m#q	3.448e-02
m#r	3.448e-02
m#s	3.448e-02
m#t	3.448e-02
m#u	3.448e-02
m#v	3.448e-02
m#w	3.448e-02
m#x	3.448e-02
m#y	3.448e-02
m#z	3.448e-02
m# 	3.448e-02
m##	3.448e-02
m#.	3.448e-02
m.a	2.041e-05
m.b	2.041e-05
m.c	2.041e-05
m.d	2.041e-05
m.e	2.041e-05
m.f	2.041e-05
m.g	2.041e-05
m.h	2.041e-05
m.i	2.041e-05
m.j	2.041e-05
m.k	2.041e-05
m.l	2.041e-05
m.m	2.041e-05
m.n	2.041e-05
m.o	2.041e-05
m.p	2.041e-05
m.q	2.041e-05
m.r	2.041e-05
m.s	2.041e-05
m.t	2.041e-05
m.u	2.041e-05
m.v	2.041e-05
m.w	2.041e-05
m.x	2.041e-05
m.y	2.041e-05
m.z	2.041e-05
m. 	2.041e-05
m..	2.041e-05
naa	5.669e-03
nad	5.669e-03
nae	5.669e-03
naf	5.669e-03
nah	5.669e-03
nai	5.669e-03
naj	5.669e-03
nak	5.669e-03
nao	5.669e-03
nap	5.669e-03
naq	5.669e-03
nas	5.669e-03
nav	5.669e-03
naw	5.669e-03
nax	5.669e-03
nay	5.669e-03
naz	5.669e-03
na#	5.669e-03
na.	5.669e-03
nba	1.097e-03
nbb	1.097e-03
nbc	1.097e-03
nbd	1.097e-03
nbe	1.097e-03
nbf	1.097e-03
nbg	1.097e-03
nbh	1.097e-03
nbi	1.097e-03
nbj	1.097e-03
nbk	1.097e-03
nbl	1.097e-03
nbm	1.097e-03
nbn	1.097e-03
nbo	1.097e-03
nbp	1.097e-03
nbq	1.097e-03
nbr	1.097e-03
nbs	1.097e-03
nbt	1.097e-03
nbv	1.097e-03
nbw	1.097e-03
nbx	1.097e-03
nby	1.097e-03
nbz	1.097e-03
nb 	1.097e-03
nb#	1.097e-03
nb.	1.097e-03
nca	2.684e-03
ncb	2.684e-03
ncc	2.684e-03
ncd	2.684e-03
ncf	2.684e-03
ncg	2.684e-03
ncj	2.684e-03
ncm	2.684e-03
ncn	2.684e-03
ncp	2.684e-03
ncq	2.684e-03
ncs	2.684e-03
ncu	2.684e-03
ncv	2.684e-03
ncw	2.684e-03
ncx	2.684e-03
ncz	2.684e-03
nc#	2.684e-03
nc.	2.684e-03
ndb	2.783e-03
ndc	2.783e-03
ndd	2.783e-03
ndf	2.783e-03
ndg	2.783e-03
ndh	2.783e-03
ndj	2.783e-03
ndk	2.783e-03
ndn	2.783e-03
ndp	2.783e-03
ndq	2.783e-03
ndt	2.783e-03
ndv	2.783e-03
ndw	2.783e-03
ndx	2.783e-03
ndy	2.783e-03
ndz	2.783e-03
nd#	2.783e-03
neb	8.687e-03
neh	8.687e-03
nej	8.687e-03
nek	8.687e-03
neo	8.687e-03
nep	8.687e-03
ne#	8.687e-03
nfb	1.846e-03
nfc	1.846e-03
nfd	1.846e-03
nff	1.846e-03
nfg	1.846e-03
nfh	1.846e-03
nfj	1.846e-03
nfk	1.846e-03
nfm	1.846e-03
nfn	1.846e-03
nfp	1.846e-03
nfq	1.846e-03
nfs	1.846e-03
nft	1.846e-03
nfv	1.846e-03
nfw	1.846e-03
nfx	1.846e-03
nfy	1.846e-03
nfz	1.846e-03
nf 	1.846e-03
nf#	1.846e-03
nf.	1.846e-03
ngb	1.411e-03
ngc	1.411e-03
ngg	1.411e-03
ngh	1.411e-03
ngj	1.411e-03
ngk	1.411e-03
ngm	1.411e-03
ngp	1.411e-03
ngq	1.411e-03
ngv	1.411e-03
ngw	1.411e-03
ngx	1.411e-03
ngy	1.411e-03
ngz	1.411e-03
nhb	3.748e-03
nhc	3.748e-03
nhd	3.748e-03
nhe	3.748e-03
nhf	3.748e-03
nhg	3.748e-03
nhh	3.748e-03
nhj	3.748e-03
nhk	3.748e-03
nhl	3.748e-03
nhm	3.748e-03
nhn	3.748e-03
nho	3.748e-03
nhp	3.748e-03
nhq	3.748e-03
nhr	3.748e-03
nhs	3.748e-03
nht	3.748e-03
nhu	3.748e-03
nhv	3.748e-03
nhw	3.748e-03
nhx	3.748e-03
nhy	3.748e-03
nhz	3.748e-03
nh 	3.748e-03
nh#	3.748e-03
nh.	3.748e-03
nia	6.001e-03
nib	6.001e-03
nid	6.001e-03
nih	6.001e-03
nii	6.001e-03
nij	6.001e-03
nil	6.001e-03
nip	6.001e-03
niq	6.001e-03
nir	6.001e-03
niw	6.001e-03
nix	6.001e-03
niy	6.001e-03
niz	6.001e-03
ni#	6.001e-03
ni.	6.001e-03
nja	1.433e-04
njb	1.433e-04
njc	1.433e-04
njd	1.433e-04
njf	1.433e-04
njg	1.433e-04
njh	1.433e-04
nji	1.433e-04
njj	1.433e-04
njk	1.433e-04
njl	1.433e-04
njm	1.433e-04
njn	1.433e-04
njp	1.433e-04
njq	1.433e-04
njr	1.433e-04
njs	1.433e-04
njt	1.433e-04
njv	1.433e-04
njw	1.433e-04
njx	1.433e-04
njy	1.433e-04
njz	1.433e-04
nj 	1.433e-04
nj#	1.433e-04
nj.	1.433e-04
nkb	4.607e-04
nkc	4.607e-04
nkd	4.607e-04
nkf	4.607e-04
nkg	4.607e-04
nkh	4.607e-04
nkj	4.607e-04
nkk	4.607e-04
nkm	4.607e-04
nko	4.607e-04
nkp	4.607e-04
nkq	4.607e-04
nkr	4.607e-04
nkt	4.607e-04
nku	4.607e-04
nkv	4.607e-04
nkw	4.607e-04
nkx	4.607e-04
nky	4.607e-04
nkz	4.607e-04
nk#	4.607e-04
nk.	4.607e-04
nlb	3.124e-03
nlc	3.124e-03
nld	3.124e-03
nlf	3.124e-03
nlg	3.124e-03
nlh	3.124e-03
nlj	3.124e-03
nlk	3.124e-03
nll	3.124e-03
nlm	3.124e-03
nln	3.124e-03
nlo	3.124e-03
nlp	3.124e-03
nlq	3.124e-03
nlr	3.124e-03
nls	3.124e-03
nlt	3.124e-03
nlu	3.124e-03
nlv	3.124e-03
nlw	3.124e-03
nlx	3.124e-03
nlz	3.124e-03
nl 	3.124e-03
nl#	3.124e-03
nl.	3.124e-03
nmb	2.557e-03
nmc	2.557e-03
nmd	2.557e-03
nmf	2.557e-03
nmg	2.557e-03
nmh	2.557e-03
nmi	2.557e-03
nmj	2.557e-03
nmk	2.557e-03
nml	2.557e-03
nmm	2.557e-03
nmn	2.557e-03
nmo	2.557e-03
nmp	2.557e-03
nmq	2.557e-03
nmr	2.557e-03
nms	2.557e-03
nmt	2.557e-03
nmu	2.557e-03
nmv	2.557e-03
nmw	2.557e-03
nmx	2.557e-03
nmy	2.557e-03
nmz	2.557e-03
nm 	2.557e-03
nm#	2.557e-03
nm.	2.557e-03
nnb	5.627e-03
nnc	5.627e-03
nnd	5.627e-03
nnf	5.627e-03
nng	5.627e-03
nnh	5.627e-03
nnj	5.627e-03
nnk	5.627e-03
nnl	5.627e-03
nnm	5.627e-03
nnn	5.627e-03
nnp	5.627e-03
nnq	5.627e-03
nnr	5.627e-03
nns	5.627e-03
nnt	5.627e-03
nnv	5.627e-03
nnw	5.627e-03
nnx	5.627e-03
nny	5.627e-03
nnz	5.627e-03
nn#	5.627e-03
nn.	5.627e-03
noa	6.169e-03
nob	6.169e-03
nod	6.169e-03
noe	6.169e-03
nof	6.169e-03
noh	6.169e-03
noi	6.169e-03
noj	6.169e-03
nok	6.169e-03
noo	6.169e-03
noq	6.169e-03
nox	6.169e-03
noy	6.169e-03
noz	6.169e-03
no#	6.169e-03
no.	6.169e-03
npa	2.264e-03
npb	2.264e-03
npc	2.264e-03
npd	2.264e-03
npe	2.264e-03
npf	2.264e-03
npg	2.264e-03
nph	2.264e-03
npi	2.264e-03
npj	2.264e-03
npk	2.264e-03
npl	2.264e-03
npm	2.264e-03
npn	2.264e-03
npp	2.264e-03
npq	2.264e-03
npr	2.264e-03
nps	2.264e-03
npt	2.264e-03
npu	2.264e-03
npv	2.264e-03
npw	2.264e-03
npx	2.264e-03
npy	2.264e-03
npz	2.264e-03
np 	2.264e-03
np#	2.264e-03
np.	2.264e-03
nqa	1.166e-04
nqb	1.166e-04
nqc	1.166e-04
nqd	1.166e-04
nqe	1.166e-04
nqf	1.166e-04
nqg	1.166e-04
nqh	1.166e-04
nqi	1.166e-04
nqj	1.166e-04
nqk	1.166e-04
nql	1.166e-04
nqm	1.166e-04
nqn	1.166e-04
nqo	1.166e-04
nqp	1.166e-04
nqq	1.166e-04
nqr	1.166e-04
nqs	1.166e-04
nqt	1.166e-04
nqv	1.166e-04
nqw	1.166e-04
nqx	1.166e-04
nqy	1.166e-04
nqz	1.166e-04
nq 	1.166e-04
nq#	1.166e-04
nq.	1.166e-04
nra	3.448e-02
nrb	3.448e-02
nrc	3.448e-02
nrd	3.448e-02
nre	3.448e-02
nrf	3.448e-02
nrg	3.448e-02
nrh	3.448e-02
nri	3.448e-02
nrj	3.448e-02
nrk	3.448e-02
nrl	3.448e-02
nrm	3.448e-02
nrn	3.448e-02
nro	3.448e-02
nrp	3.448e-02
nrq	3.448e-02
nrr	3.448e-02
nrs	3.448e-02
nrt	3.448e-02
nru	3.448e-02
nrv	3.448e-02
nrw	3.448e-02
nrx	3.448e-02
nry	3.448e-02
nrz	3.448e-02
nr 	3.448e-02
nr#	3.448e-02
nr.	3.448e-02
nsb	5.114e-03
nsd	5.114e-03
nsg	5.114e-03
nsj	5.114e-03
nsk	5.114e-03
nsl	5.114e-03
nsm	5.114e-03
nsn	5.114e-03
nsq	5.114e-03
nsr	5.114e-03
nss	5.114e-03
nsv	5.114e-03
nsx	5.114e-03
nsy	5.114e-03
nsz	5.114e-03
ntb	7.109e-03
ntc	7.109e-03
ntd	7.109e-03
ntf	7.109e-03
ntg	7.109e-03
ntj	7.109e-03
ntk	7.109e-03
ntm	7.109e-03
ntn	7.109e-03
ntp	7.109e-03
ntq	7.109e-03
ntt	7.109e-03
ntv	7.109e-03
ntw	7.109e-03
ntx	7.109e-03
ntz	7.109e-03
nub	2.463e-03
nuc	2.463e-03
nud	2.463e-03
nug	2.463e-03
nuh	2.463e-03
nuj	2.463e-03
nuk	2.463e-03
nul	2.463e-03
nun	2.463e-03
nuo	2.463e-03
nup	2.463e-03
nuq	2.463e-03
nur	2.463e-03
nus	2.463e-03
nuu	2.463e-03
nuv	2.463e-03
nuw	2.463e-03
nux	2.463e-03
nuy	2.463e-03
nuz	2.463e-03
nu 	2.463e-03
nu#	2.463e-03
nu.	2.463e-03
nva	9.409e-04
nvb	9.409e-04
nvc	9.409e-04
nvd	9.409e-04
nvf	9.409e-04
nvg	9.409e-04
nvh	9.409e-04
nvj	9.409e-04
nvk	9.409e-04
nvl	9.409e-04
nvm	9.409e-04
nvn	9.409e-04
nvp	9.409e-04
nvq	9.409e-04
nvr	9.409e-04
nvs	9.409e-04
nvt	9.409e-04
nvu	9.409e-04
nvv	9.409e-04
nvw	9.409e-04
nvx	9.409e-04
nvy	9.409e-04
nvz	9.409e-04
nv 	9.409e-04
nv#	9.409e-04
nv.	9.409e-04
nwa	1.372e-03
nwb	1.372e-03
nwc	1.372e-03
nwd	1.372e-03
nwe	1.372e-03
nwf	1.372e-03
nwg	1.372e-03
nwh	1.372e-03
nwj	1.372e-03
nwk	1.372e-03
nwl	1.372e-03
nwm	1.372e-03
nwn	1.372e-03
nwo	1.372e-03
nwp	1.372e-03
nwq	1.372e-03
nwr	1.372e-03
nws	1.372e-03
nwt	1.372e-03
nwu	1.372e-03
nwv	1.372e-03
nww	1.372e-03
nwx	1.372e-03
nwy	1.372e-03
nwz	1.372e-03
nw 	1.372e-03
nw#	1.372e-03
nw.	1.372e-03
nxa	1.792e-04
nxb	1.792e-04
nxc	1.792e-04
nxd	1.792e-04
nxe	1.792e-04
nxf	1.792e-04
nxg	1.792e-04
nxh	1.792e-04
nxj	1.792e-04
nxk	1.792e-04
nxl	1.792e-04
nxm	1.792e-04
nxn	1.792e-04
nxo	1.792e-04
nxp	1.792e-04
nxq	1.792e-04
nxr	1.792e-04
nxs	1.792e-04
nxt	1.792e-04
nxu	1.792e-04
nxv	1.792e-04
nxw	1.792e-04
nxx	1.792e-04
nxy	1.792e-04
nxz	1.792e-04
nx 	1.792e-04
nx#	1.792e-04
nx.	1.792e-04
nya	1.332e-03
nyb	1.332e-03
nyc	1.332e-03
nyd	1.332e-03
nyf	1.332e-03
nyg	1.332e-03
nyh	1.332e-03
nyi	1.332e-03
nyj	1.332e-03
nyk	1.332e-03
nyl	1.332e-03
nym	1.332e-03
nyn	1.332e-03
nyp	1.332e-03
nyq	1.332e-03
nyr	1.332e-03
nys	1.332e-03
nyu	1.332e-03
nyv	1.332e-03
nyx	1.332e-03
nyy	1.332e-03
nyz	1.332e-03
ny#	1.332e-03
ny.	1.332e-03
nza	3.524e-05
nzb	3.524e-05
nzc	3.524e-05
nzd	3.524e-05
nze	3.524e-05
nzf	3.524e-05
nzg	3.524e-05
nzh	3.524e-05
nzi	3.524e-05
nzj	3.524e-05
nzk	3.524e-05
nzm	3.524e-05
nzn	3.524e-05
nzo	3.524e-05
nzp	3.524e-05
nzq	3.524e-05
nzr	3.524e-05
nzs	3.524e-05
nzt	3.524e-05
nzu	3.524e-05
nzv	3.524e-05
nzw	3.524e-05
nzx	3.524e-05
nzy	3.524e-05
nzz	3.524e-05
nz 	3.524e-05
nz#	3.524e-05
nz.	3.524e-05
n x	1.170e-02
n z	1.170e-02
n  	1.170e-02
n #	1.170e-02
n .	1.170e-02
n#a	3.448e-02
n#b	3.448e-02
n#c	3.448e-02
n#d	3.448e-02
n#e	3.448e-02
n#f	3.448e-02
n#g	3.448e-02
n#h	3.448e-02
n#i	3.448e-02
n#j	3.448e-02
n#k	3.448e-02
n#l	3.448e-02
n#m	3.448e-02
n#n	3.448e-02
n#o	3.448e-02
n#p	3.448e-02
n#q	3.448e-02
n#r	3.448e-02
n#s	3.448e-02
n#t	3.448e-02
n#u	3.448e-02
n#v	3.448e-02
n#w	3.448e-02
n#x	3.448e-02
n#y	3.448e-02
n#z	3.448e-02
n# 	3.448e-02
n##	3.448e-02
n#.	3.448e-02
n.a	2.041e-05
n.b	2.041e-05
n.c	2.041e-05
n.d	2.041e-05
n.e	2.041e-05
n.f	2.041e-05
n.g	2.041e-05
n.h	2.041e-05
n.i	2.041e-05
n.j	2.041e-05
n.k	2.041e-05
n.l	2.041e-05
n.m	2.041e-05
n.n	2.041e-05
n.o	2.041e-05
n.p	2.041e-05
n.q	2.041e-05
n.r	2.041e-05
n.s	2.041e-05
n.t	2.041e-05
n.u	2.041e-05
n.v	2.041e-05
n.w	2.041e-05
n.x	2.041e-05
n.y	2.041e-05
n.z	2.041e-05
n. 	2.041e-05
n..	2.041e-05
oaa	5.669e-03
oab	5.669e-03
oae	5.669e-03
oaf	5.669e-03
oag	5.669e-03
oah	5.669e-03
oai	5.669e-03
oaj	5.669e-03
oak	5.669e-03
oal	5.669e-03
oam	5.669e-03
oan	5.669e-03
oao	5.669e-03
oap	5.669e-03
oaq	5.669e-03
oar	5.669e-03
oat	5.669e-03
oau	5.669e-03
oav	5.669e-03
oaw	5.669e-03
oax	5.669e-03
oay	5.669e-03
oaz	5.669e-03
oa 	5.669e-03
oa#	5.669e-03
oa.	5.669e-03
obb	1.097e-03
obc	1.097e-03
obd	1.097e-03
obf	1.097e-03
obg	1.097e-03
obh	1.097e-03
obk	1.097e-03
obm	1.097e-03
obn	1.097e-03
obp	1.097e-03
obq	1.097e-03
obr	1.097e-03
obu	1.097e-03
obv	1.097e-03
obw	1.097e-03
obx	1.097e-03
oby	1.097e-03
obz	1.097e-03
ob#	1.097e-03
ocb	2.684e-03
ocd	2.684e-03
ocf	2.684e-03
ocg	2.684e-03
ocj	2.684e-03
ock	2.684e-03
ocl	2.684e-03
ocm	2.684e-03
ocn	2.684e-03
oco	2.684e-03
ocp	2.684e-03
ocq	2.684e-03
ocr	2.684e-03
ocs	2.684e-03
ocv	2.684e-03
ocw	2.684e-03
ocx	2.684e-03
ocy	2.684e-03
ocz	2.684e-03
oc#	2.684e-03
oc.	2.684e-03
odb	2.783e-03
odc	2.783e-03
odd	2.783e-03
odf	2.783e-03
odg	2.783e-03
odh	2.783e-03
odj	2.783e-03
odk	2.783e-03
odl	2.783e-03
odm	2.783e-03
odn	2.783e-03
odo	2.783e-03
odp	2.783e-03
odq	2.783e-03
odr	2.783e-03
odt	2.783e-03
odv	2.783e-03
odw	2.783e-03
odx	2.783e-03
odz	2.783e-03
od#	2.783e-03
oea	8.687e-03
oeb	8.687e-03
oee	8.687e-03
oef	8.687e-03
oeg	8.687e-03
oeh	8.687e-03
oei	8.687e-03
oej	8.687e-03
oek	8.687e-03
oel	8.687e-03
oem	8.687e-03
oen	8.687e-03
oeo	8.687e-03
oep	8.687e-03
oeq	8.687e-03
oer	8.687e-03
oeu	8.687e-03
oew	8.687e-03
oex	8.687e-03
oey	8.687e-03
oez	8.687e-03
oe 	8.687e-03
oe#	8.687e-03
oe.	8.687e-03
ofa	1.846e-03
ofb	1.846e-03
ofc	1.846e-03
ofd	1.846e-03
ofg	1.846e-03
ofh	1.846e-03
ofj	1.846e-03
ofk	1.846e-03
ofl	1.846e-03
ofm	1.846e-03
ofn	1.846e-03
ofp	1.846e-03
ofq	1.846e-03
ofr	1.846e-03
ofs	1.846e-03
ofu	1.846e-03
ofv	1.846e-03
ofw	1.846e-03
ofx	1.846e-03
ofy	1.846e-03
ofz	1.846e-03
of#	1.846e-03
ogb	1.411e-03
ogc	1.411e-03
ogd	1.411e-03
ogf	1.411e-03
ogh	1.411e-03
ogj	1.411e-03
ogk	1.411e-03
ogl	1.411e-03
ogm	1.411e-03
ogo	1.411e-03
ogp	1.411e-03
ogq	1.411e-03
ogs	1.411e-03
ogt	1.411e-03
ogv	1.411e-03
ogw	1.411e-03
ogx	1.411e-03
ogz	1.411e-03
og 	1.411e-03
og#	1.411e-03
og.	1.411e-03
oha	3.748e-03
ohb	3.748e-03
ohc	3.748e-03
ohd	3.748e-03
ohf	3.748e-03
ohg	3.748e-03
ohh	3.748e-03
ohk	3.748e-03
ohl	3.748e-03
ohm	3.748e-03
ohn	3.748e-03
oho	3.748e-03
ohp	3.748e-03
ohq	3.748e-03
ohr	3.748e-03
ohs	3.748e-03
oht	3.748e-03
ohu	3.748e-03
ohv	3.748e-03
ohw	3.748e-03
ohx	3.748e-03
ohy	3.748e-03
ohz	3.748e-03
oh 	3.748e-03
oh#	3.748e-03
oh.	3.748e-03
oia	6.001e-03
oib	6.001e-03
oie	6.001e-03
oif	6.001e-03
oig	6.001e-03
oih	6.001e-03
oii	6.001e-03
oik	6.001e-03
oim	6.001e-03
oio	6.001e-03
oip	6.001e-03
oiq	6.001e-03
oir	6.001e-03
ois	6.001e-03
oiu	6.001e-03
oiv	6.001e-03
oiw	6.001e-03
oix	6.001e-03
oiy	6.001e-03
